word,bits,freq
ulcer,4.7934794,36739.684530
ulema,4.828034,986.302191
ulmin,4.401821,97.665498
ulmos,4.9395995,10.036608
ulnad,4.7450814,6.542507
ulnae,5.209437,189.375803
ulnar,4.948894,8627.215881
ulnas,5.307333,39.457926
ulpan,4.596372,66.381250
ultra,4.9214916,45130.770632
ulvas,4.724352,2.551356
ulyie,4.762372,3.022083
ulzie,4.316485,6.384140
umami,3.7568374,440.922540
umbel,4.344661,1311.854478
umber,4.4437456,4314.535360
umble,4.331996,304.436960
umbos,4.515379,143.467934
umbra,4.330319,1570.280124
umbre,4.440339,47.177055
umiac,4.3970103,0.090114
umiak,4.347699,220.972827
umiaq,3.830791,28.600262
ummah,3.500553,678.441042
ummas,4.2340455,4.023673
ummed,3.720365,24.969728
umped,4.298473,74.985368
umphs,4.179924,47.325511
umpie,4.52492,1.974058
umpty,3.9007182,49.672592
umrah,4.504527,51.380369
umras,5.230245,2.446953
unagi,4.4385514,38.880979
unais,5.299967,1.677967
unapt,4.563719,353.434429
unarm,4.63204,78.191065
unary,4.720804,1763.327478
unaus,4.4078703,2.386726
unbag,4.061211,4.640746
unban,3.6441798,64.880109
unbar,4.548188,273.625813
unbed,4.365231,3.742453
unbid,4.096892,98.887816
unbox,3.4745438,29.736485
uncap,4.2527466,134.439005
unces,5.0498443,92.375404
uncia,4.552955,174.015618
uncle,4.5830374,119346.987396
uncos,4.7755547,41.469149
uncoy,4.1652727,2.946708
uncus,3.8213863,975.680005
uncut,3.3925776,12544.862451
undam,4.3443093,70.667349
undee,4.0441833,53.193546
under,4.76041,7866936.493573
undid,3.604513,4013.012299
undos,4.853373,35.358738
undue,3.8334012,65689.129273
undug,3.089734,78.306500
uneth,4.457515,11.096947
unfed,4.1955957,968.664728
unfit,4.0573072,40732.577578
unfix,3.2781332,138.433780
ungag,3.551785,7.050744
unget,4.5400944,22.978374
ungod,4.131686,16.737631
ungot,4.257537,11.747079
ungum,3.0333302,6.513467
unhat,4.442356,16.164511
unhip,3.9423728,80.165321
unica,4.5717926,389.092720
unify,3.8899825,8992.739324
union,3.8915298,622215.188822
unios,5.124199,43.591844
unite,4.9604836,66276.279184
units,5.036459,768993.831837
unity,4.422318,226416.395096
unjam,3.746899,38.526916
unked,4.3280034,22.125435
unket,4.501484,7.487836
unkey,4.318119,8.337571
unkid,4.0734015,6.657083
unkut,3.2774603,0.0
unlap,4.525636,30.950684
unlaw,4.255998,355.185292
unlay,4.6237626,58.009690
unled,4.7270684,45.680479
unleg,4.52297,1.522742
unlet,4.896265,307.704903
unlid,4.4618044,4.271708
unlit,4.588331,2307.348097
unmad,4.443603,4.739146
unman,3.7759197,305.150166
unmet,4.665205,5850.127277
unmew,4.1181326,3.267760
unmix,3.5840378,57.130162
unode,4.788317,11.962709
unold,4.5118604,3.998728
unown,3.2948499,10.558572
unpay,4.374619,13.445889
unpeg,4.267429,15.892101
unpen,3.8565912,16.950207
unpin,3.5404632,145.080580
unply,4.062332,3.571017
unpot,4.3680115,4.993184
unput,3.4118636,14.050015
unred,4.883372,13.159611
unrid,4.6206093,2.161198
unrig,4.3705387,33.450457
unrip,4.467376,24.600768
unsaw,4.4632916,2.101383
unsay,4.7976575,438.848108
unsee,4.439682,71.190756
unset,5.1036725,803.669425
unsew,4.5572643,13.254989
unsex,4.324876,140.416740
unsod,4.6757073,1.618053
unsub,3.4643564,105.854321
untag,4.397355,17.472522
untax,4.0051517,36.616326
untie,4.9209466,3284.937347
until,4.528219,2592631.252152
untin,3.7655764,26.458042
unwed,4.2010007,2710.087531
unwet,4.375712,50.602134
unwit,4.057386,37.961080
unwon,3.2786813,77.736481
unzip,3.5714624,785.184548
upbow,3.5166082,18.462230
upbye,4.031096,4.339607
updos,4.686937,27.266005
updry,4.078872,1.493194
upend,4.400265,308.990955
upful,2.9359872,4.391969
upjet,3.9546487,2.129131
uplay,4.475964,6.675776
upled,4.5777726,29.832664
uplit,4.4441657,21.264322
upped,3.7037916,1910.459974
upper,3.9621093,706432.700166
upran,4.750229,2.173698
uprun,3.6128948,14.804764
upsee,4.2833443,6.757314
upset,4.9464545,90632.072321
upsey,4.7277193,4.027550
uptak,4.250536,22.499009
upter,4.7915864,5.051252
uptie,4.7643495,2.229301
uraei,5.343506,114.346853
urali,5.0094514,5.946681
uraos,5.5356216,0.0
urare,4.580631,4.673742
urari,4.237803,42.346296
urase,5.5307164,5.136154
urate,5.37664,2768.763850
urban,4.6327543,407831.884200
urbex,4.010167,8.550101
urbia,4.7141185,15.404193
urdee,4.2934165,2.790158
ureal,5.1948056,88.796910
ureas,5.672467,665.517944
uredo,4.865797,182.122614
ureic,4.7511344,14.393350
ureid,4.92541,8.964289
urena,5.1638465,17.722103
urent,4.9451046,37.822286
urged,4.621786,186047.436841
urger,4.0018854,55.785206
urges,5.2157063,40911.398031
urial,5.0594125,92.126091
urine,5.130441,129707.562399
urite,5.1985793,74.286150
urman,4.7594213,38.463593
urnal,4.93978,221.879957
urned,4.940804,289.261237
urped,4.720436,7.495151
ursae,5.566442,12.963541
ursid,4.904026,24.552868
urson,4.9948006,15.039213
urubu,2.6571903,27.299003
urupa,3.9552536,18.597081
urvas,4.861538,1.596970
usage,4.9475327,144069.009174
usens,4.3530726,3.220812
users,4.497025,277331.374458
useta,5.1395774,66.226764
usher,4.7837424,9317.743303
using,4.34216,1870301.316315
usnea,5.261899,41.508169
usnic,4.4250503,213.734426
usque,3.3077738,3530.925903
ustad,4.8062053,82.591098
uster,5.1203876,183.219694
usual,4.1405435,579718.209951
usure,4.3362284,90.064420
usurp,3.7096395,6502.244783
usury,3.7818077,13521.278869
uteri,4.86631,6079.269389
utero,4.9311547,6584.918391
utile,4.9619927,1261.131413
utter,4.195131,78793.133647
uveal,4.4428277,1165.343852
uveas,4.8983307,2.789426
uvula,3.4155848,2021.031232
vacas,4.102932,78.295793
vacay,3.4895084,25.723943
vacua,3.470899,940.488286
vacui,4.1574655,164.716984
vacuo,4.185788,6069.099506
vadas,4.180997,30.305413
vaded,3.9409845,148.074189
vades,5.1804085,59.445837
vadge,4.4080143,5.396580
vagal,3.5540638,4625.706449
vague,4.416384,98068.420690
vagus,4.5281944,7558.761405
vaids,4.949291,38.261475
vails,5.1438813,371.186088
vaire,5.1426287,50.628496
vairs,5.2432456,14.273028
vairy,4.622797,47.378522
vajra,3.2209132,878.786000
vakas,3.995851,6.352991
vakil,4.2929683,504.197559
vales,5.4045715,3496.817683
valet,4.9768963,10313.875227
valid,4.579627,282333.767661
valis,5.136404,48.868488
valli,3.8477783,122.725047
valor,4.776407,11597.950661
valse,5.1482697,370.619698
value,4.782692,2721466.790673
valve,4.0428843,245404.331106
vamps,4.5534673,777.809560
vampy,3.9393916,41.919156
vanda,3.7018278,66.240040
vaned,4.778874,300.197625
vanes,5.3720613,8107.684445
vanga,3.5296202,34.631195
vangs,4.660129,35.974405
vants,5.012136,571.870058
vaped,4.538763,12.656384
vaper,4.7960734,17.884125
vapes,5.1441207,7.431808
vapid,4.312727,2100.467175
vapor,4.543971,98377.902950
varan,4.05374,55.909219
varas,4.5316277,1150.895734
varda,3.8925924,30.338954
vardo,4.6274643,59.923579
vardy,4.412837,2.803353
varec,4.831467,16.465820
vares,5.5474772,27.289226
varia,4.157481,2091.798733
varix,4.0833693,780.663657
varna,4.036133,980.562484
varus,5.040078,1917.946147
varve,4.1954765,505.792482
vasal,4.1101365,119.194676
vases,4.609597,18790.206177
vasts,4.247744,41.917526
vasty,4.598132,452.124489
vatas,4.345939,10.799514
vatha,3.538915,7.580412
vatic,4.3454504,162.733033
vatje,4.145094,1.818921
vatos,5.0773377,66.285590
vatus,4.854123,6.592563
vauch,3.8812048,1.747917
vault,4.4687796,35257.505239
vaunt,4.4375854,1286.805514
vaute,4.8023467,10.945192
vauts,4.9099455,5.517695
vawte,4.4471874,8.916617
vaxes,4.597651,3.497171
veale,4.244454,40.559707
veals,5.278753,214.995998
vealy,4.6566677,11.449672
veena,4.0649543,197.355520
veeps,4.0435243,11.185343
veers,4.3922157,1574.480712
veery,3.7762957,151.313139
vegan,4.445271,2773.496865
vegas,4.916993,146.196459
veges,4.0367537,18.908371
veggo,3.3992972,18.407087
vegie,3.6925197,64.861792
vegos,4.718715,1.818444
vehme,3.3507528,2.805039
veils,5.099434,7428.313902
veily,4.469213,4.535226
veins,5.0497513,121515.465242
veiny,4.4246206,425.391909
velar,4.9311137,2202.440796
velds,4.800768,27.276957
veldt,4.3646264,1140.284342
veles,4.404232,16.349355
vells,4.228859,43.461071
velum,4.133268,2089.683661
venae,4.240733,800.526172
venal,4.792565,3387.784943
venas,5.255621,155.429717
vends,4.7653904,179.375168
vendu,4.125623,111.778387
veney,3.7627838,9.430845
venge,3.588168,316.334104
venin,3.8220618,85.150734
venom,4.3680515,14970.481631
venti,4.55109,497.767754
vents,4.9587374,11751.054767
venue,3.7827327,34129.231774
venus,4.8054843,483.942623
verba,4.590256,2774.277052
verbs,4.7717385,56142.091768
verde,3.9284608,1369.271290
verge,3.7801132,28971.190975
verra,4.199091,677.090308
verre,3.3594108,650.162676
verry,3.7670214,961.442759
versa,5.1470523,50157.631224
verse,4.300239,167378.047435
verso,4.972607,8281.028337
verst,4.9084277,399.669678
verte,4.125628,658.141556
verts,5.141582,488.779534
vertu,4.498153,1273.357141
verve,3.1953971,2644.827631
vespa,4.7476673,39.136498
vesta,4.9863887,234.311224
vests,4.1945696,11127.455782
vetch,3.925659,4304.313876
veuve,2.8940265,172.588772
veves,3.4609149,11.987044
vexed,2.9995432,16803.927250
vexer,3.2514513,15.425041
vexes,3.5950978,771.657665
vexil,3.834963,4.859836
vezir,4.0149164,177.522948
vials,5.0676374,9494.179041
viand,4.4686265,263.826265
vibed,4.1850476,17.995785
vibes,4.784635,1561.376674
vibex,3.578886,41.523564
vibey,4.156836,14.289920
vicar,4.4699636,20175.515392
viced,4.275873,44.773868
vices,4.8719645,31073.020364
vichy,3.5105193,74.601892
vicus,4.323029,343.292213
video,4.5619326,166894.052004
viers,5.121649,11.609613
vieux,3.621254,1042.983942
views,4.476858,526612.460726
viewy,3.8442543,28.661396
vifda,3.8684173,2.146540
viffs,3.3256676,0.0
vigas,4.6986227,144.744039
vigia,3.4666765,18.697882
vigil,3.1973789,7262.975044
vigor,4.1950836,42528.326663
vilde,4.519273,258.384844
viler,4.782767,467.812456
villa,3.8204594,23871.585055
ville,3.9399786,11160.811891
villi,2.7419274,5055.107099
vills,4.0026603,558.379611
vimen,4.444716,13.507871
vinal,4.560378,27.527553
vinas,5.0308533,33.094014
vinca,4.290769,417.051966
vined,4.526469,82.304200
viner,4.768841,105.522569
vines,5.1224427,39715.533741
vinew,4.1672125,2.266821
vinho,4.0375886,111.163523
vinic,3.2244802,39.297744
vinny,3.3253794,8.050867
vinos,4.83873,79.301244
vints,4.73291,9.994027
vinyl,3.9733984,27043.485035
viola,4.6614404,6284.107772
viold,4.3495674,6.283335
viols,4.909027,1019.961140
viper,4.5483484,3900.811779
viral,4.7342596,47405.304138
vired,4.709535,9.820692
vireo,4.925444,841.447736
vires,5.303482,8153.698652
virga,4.409259,323.437833
virge,4.51943,26.207534
virgo,4.2211714,706.972684
virid,3.6090324,42.636827
virls,4.9026203,6.126903
virtu,4.2762165,896.920277
virus,4.759971,191618.483537
visas,4.272034,12588.469396
vised,4.737361,2018.178667
vises,4.363735,794.312270
visie,4.1377196,41.533883
visit,3.7805157,532988.375665
visna,4.7450128,291.655958
visne,4.86517,43.005137
vison,4.5809507,359.894733
visor,4.744741,4232.015112
vista,4.779791,8547.322297
visto,4.6023426,677.101923
vitae,4.9225693,6882.695036
vital,4.5575213,262882.897134
vitas,5.024207,215.938264
vitex,3.9103975,61.905550
vitro,4.4848504,84658.570937
vitta,3.7907197,956.528174
vivas,4.131641,302.959943
vivat,3.699594,129.531578
vivda,3.4789789,2.237469
viver,3.8660283,92.263931
vives,4.2156143,216.140743
vivid,2.5108993,67406.307204
vivos,3.9413292,4160.955430
vivre,3.8847568,1687.558309
vixen,3.8826249,1356.722394
vizir,2.9480624,549.540481
vizor,3.8094811,399.778367
vlast,4.6754556,114.460529
vleis,4.974404,191.865479
vlies,5.1268196,6.432953
vlogs,4.416273,142.971619
voars,5.214337,14.567565
vobla,4.276248,28.245470
vocab,4.0000534,203.362196
vocal,4.371765,62589.352213
voces,4.9466786,574.076779
voddy,3.1969275,10.137555
vodka,4.081568,9660.422771
vodou,3.2176576,155.126410
vodun,4.0236936,167.366424
voema,4.579854,0.0
vogie,4.475305,8.253449
vogue,4.2385926,22309.869441
voice,4.573892,850718.026672
voici,3.4113042,362.948889
voids,4.7446184,14513.959130
voila,4.696761,747.782480
voile,4.8448033,791.111374
voips,4.6919045,0.0
volae,5.000216,11.491850
volar,4.7764964,1791.905424
voled,4.6347575,11.393873
voles,5.2334476,2747.643225
volet,4.8026266,130.491968
volke,4.4202905,29.946868
volks,4.491062,90.145723
volta,4.6432724,729.027943
volte,4.7840357,1352.007932
volti,4.422434,48.482126
volts,4.8460455,48414.958355
volva,3.718704,333.635762
volve,3.8561637,447.625792
vomer,4.6393266,2121.881148
vomit,4.2549963,10043.696918
voted,4.58246,172458.402569
voter,4.84041,43427.281993
votes,5.1857944,184270.092024
vouch,3.6819804,5939.169173
vouge,4.2634587,9.978820
voulu,3.3778532,433.788830
vowed,4.0923996,17189.090965
vowel,4.246852,41555.474109
vower,4.342445,49.753183
voxel,3.979625,2798.166564
voxes,4.420811,4.123592
vozhd,3.2031958,55.592019
vraic,4.4057937,31.704256
vrils,4.8347545,1.339821
vroom,3.448977,115.259223
vrous,4.747227,3.018630
vrouw,3.7671497,280.913979
vrows,4.353067,9.792067
vuggs,3.322944,8.973239
vuggy,2.7014165,454.284566
vughs,3.8448598,73.464330
vughy,3.2286851,12.668181
vulgo,3.8415697,729.686939
vulns,4.505835,5.037869
vulva,3.443386,7183.684902
vutty,3.1259778,0.0
vygie,4.0320616,6.961712
vying,3.6122537,3790.580906
waacs,4.151889,2.919679
wacke,4.4298406,415.166033
wacko,4.1002245,300.363675
wacks,4.5010066,10.974246
wacky,3.8899202,1419.213258
wadas,4.292401,16.760792
wadds,4.1168594,3.730379
waddy,3.5069442,114.889175
waded,4.060137,5773.866671
wader,4.958789,419.299806
wades,5.2963495,558.525885
wadge,4.526426,18.756407
wadis,5.041769,905.959979
wadts,4.945314,1.210956
wafer,4.6343083,16843.317938
waffs,3.7137578,6.805195
wafts,4.618402,1033.589573
waged,4.560332,21523.684897
wager,4.812044,10995.930444
wages,5.1524453,390165.552897
wagga,2.7935836,10.848255
wagon,4.373527,83893.504040
wagyu,3.8315544,41.974614
wahay,3.5069768,1.781891
wahey,4.524191,3.825450
wahoo,3.6060207,340.007433
waide,4.9546113,10.502016
waifs,4.7212405,1330.333237
waift,4.294731,11.713641
wails,5.2531333,2743.049409
wains,5.203061,350.035481
wairs,5.3507285,6.696016
waist,5.0118756,68734.997162
waite,5.1591897,575.686535
waits,5.251337,22616.284692
waive,4.5061073,34000.088254
wakas,4.109514,35.948397
waked,4.5154552,4339.734643
waken,4.6517305,3325.802017
waker,4.7702007,109.531420
wakes,5.1142488,12643.520623
wakfs,4.246364,112.020412
waldo,4.573203,69.528425
walds,4.9684005,3.729873
waled,4.924375,54.294047
waler,5.1471143,257.886210
wales,5.5194654,1155.394054
walie,5.157933,13.114845
walis,5.243329,113.198008
walks,4.798951,84184.030195
walla,3.2427342,560.851714
walls,4.385287,468247.510815
wally,3.7698324,143.943473
walty,4.54811,7.881035
waltz,3.9922247,7307.899946
wamed,4.6825824,483.522629
wames,5.278555,12.862391
wamus,4.7544284,6.516262
wands,4.9349737,1920.600717
waned,4.896241,7096.155299
wanes,5.4858484,2063.703171
waney,4.8726587,68.580929
wangs,4.767782,19.828214
wanks,4.767946,17.604191
wanky,4.1560435,28.007130
wanle,5.054701,3.535267
wanly,4.5079293,834.287543
wanna,3.200826,9194.275116
wanta,3.9975638,661.014874
wants,5.1256256,350804.854071
wanty,4.5177794,9.811266
wanze,4.326313,2.126422
waqfs,3.7476416,241.430110
warbs,4.9293785,2.814816
warby,4.323711,6.653835
wards,5.119054,49483.676292
wared,5.074499,63.665353
wares,5.6605535,33982.396610
warez,4.5176396,51.182104
warks,4.949377,68.051928
warms,5.0587482,5925.857028
warns,5.264194,19167.063834
warps,5.0657287,3152.813707
warre,4.4780703,2074.781931
warst,5.0721087,177.855040
warts,5.306783,7634.475953
warty,4.703617,1967.580278
wases,4.7251196,31.080713
washi,4.584355,151.863242
washy,4.375522,969.258550
wasms,4.121966,11.634529
wasps,4.1234717,7974.065262
waspy,4.4722934,28.988040
waste,5.2772894,456040.018145
wasts,4.3621726,58.336477
watap,3.748616,5.391210
watch,4.0901203,327628.520625
water,5.1347523,4002789.899930
watts,4.352804,19396.829384
wauff,3.1373513,3.103794
waugh,3.931362,45.246125
wauks,4.6537995,4.240730
waulk,4.2127895,17.425445
wauls,5.015435,14.397047
waurs,5.11687,1.852128
waved,4.2784495,56171.357443
waver,4.529718,4854.646014
waves,4.874673,257968.497059
wavey,4.255069,43.401980
wawas,3.5656347,9.199590
wawes,4.593881,34.839858
wawls,4.239326,2.860285
waxed,4.1191964,12222.797620
waxen,4.252916,2527.952179
waxer,4.3682346,85.740079
waxes,4.71249,7088.513182
wayed,4.6342664,127.091200
wazir,4.1803603,589.038589
wazoo,3.2275443,92.815104
weald,4.826011,299.538731
weals,5.3979936,336.521889
weamb,4.3154516,2.843010
weans,5.3543906,381.511224
wears,5.4921145,39352.928388
weary,4.8759084,71681.682556
weave,3.7189088,21955.370843
webby,3.2338095,140.603817
weber,3.806403,457.801460
wecht,4.0508895,62.961250
wedel,3.8665016,13.982651
wedge,3.527445,42272.343077
wedgy,3.941575,13.207397
weeds,4.2081513,65486.957351
weedy,3.5966384,4375.557495
weeis,4.487053,4.821789
weeke,3.0026436,871.595141
weeks,4.0424876,717776.042895
weels,4.4112167,94.803936
weems,4.160024,22.182395
weens,4.3739476,55.762876
weeny,3.7590637,258.449773
weeps,4.161326,4696.064840
weepy,3.5428061,726.141624
weest,4.17024,18.653013
weete,3.366532,62.171770
weets,4.4020176,22.208511
wefte,3.5489964,4.590254
wefts,4.572598,718.179484
weids,5.0131316,6.258588
weigh,4.133133,62961.735868
weils,5.218025,31.459578
weird,4.7467732,35032.899783
weirs,5.3185277,5021.235632
weise,4.3596635,88.520673
weize,3.4424405,4.582431
wekas,5.00576,34.174499
welch,4.0867643,225.897908
welds,4.919955,13253.691217
welke,3.729711,181.170350
welks,4.755328,11.985709
welkt,4.3215446,2.861241
wells,4.346677,147767.541605
welly,3.7252862,134.662376
welsh,4.581276,293.668500
welts,5.112989,1555.936283
wembs,4.485724,0.0
wench,4.0524807,5245.435962
wends,4.8837824,531.629768
wenge,3.705583,37.663579
wenny,3.6762648,4.795011
wents,5.0796013,26.929441
werfs,4.7412043,5.728366
weros,5.346706,1.966202
wersh,4.723923,18.697959
wests,4.317096,52.940182
wetas,5.3637023,39.285289
wetly,4.4626846,513.707835
wexed,3.119909,32.290865
wexes,3.711551,2.235729
whack,3.6427085,3526.300642
whale,4.6665173,36983.707973
whamo,4.1036286,8.563154
whams,4.4956293,51.724886
whang,3.885438,203.448894
whaps,4.5014896,12.737920
whare,4.766488,749.819693
wharf,3.8785229,34331.118371
whata,3.6163924,126.138072
whats,4.741519,807.362012
whaup,3.867505,35.555806
whaur,4.261596,197.088778
wheal,4.518494,1281.000346
whear,4.652941,139.965246
wheat,4.556412,302251.828207
wheek,3.3264349,14.310747
wheel,3.6739194,237244.499598
wheen,3.6526582,163.303966
wheep,3.41691,38.168100
wheft,3.7378697,12.548060
whelk,3.8915105,543.183300
whelm,4.0001116,295.754905
whelp,3.9864633,1350.796670
whens,4.6465163,188.524803
where,3.7694848,6215428.567469
whets,4.6836104,569.011429
whews,3.7634192,4.181428
wheys,4.360816,59.483749
which,2.9422364,31512739.828615
whids,4.3454347,15.511559
whies,4.935402,4.973164
whiff,2.664178,5499.918538
whift,3.579788,10.430324
whigs,4.1879954,1925.285354
while,4.4798174,3593880.154617
whilk,3.737844,916.303908
whims,4.2891526,8019.350927
whine,4.432081,6636.058943
whins,4.4876137,252.043772
whiny,3.8752394,739.654254
whios,4.643457,1.517271
whips,4.2936325,7846.876808
whipt,3.8634977,645.383013
whirl,4.156499,10709.377402
whirr,3.4489136,1193.852734
whirs,4.6352606,133.620159
whish,3.4449992,282.376088
whisk,3.9394505,6931.219005
whiss,3.7165322,8.704398
whist,4.2965593,3676.037171
white,4.485017,1451196.802324
whits,4.53473,74.739260
whity,3.9256253,126.130721
whizz,2.435799,697.457980
whole,4.5077186,2381756.444626
whomp,3.6106493,128.842183
whoof,2.8529649,53.412748
whoop,3.108123,3696.407386
whoot,3.3947506,18.491168
whops,4.3395076,13.508137
whore,4.611462,13917.541057
whorl,4.198592,12352.973611
whort,4.257145,12.834573
whose,4.684677,1695804.554337
whoso,3.5553098,3991.043217
whows,3.6500144,5.208755
whump,3.3331187,239.657182
